3363	2	2
3364	2	2
3367	2	4
3378	2	2
3381	2	2
3384	2	3
3386	2	3
3396	2	3
3399	2	3
3402	2	3
3406	2	3
3410	2	2
3412	2	3
3413	2	2
3420	2	3
3424	2	3
3425	2	2
3440	2	3
3442	2	3
3456	2	2
3485	2	3
3488	2	3
3490	2	2
3503	2	2
3505	2	2
3506	2	3
3509	2	3
3513	2	2
3514	2	3
3515	2	2
3524	2	3
3525	2	3
3531	2	3
3534	2	3
3539	2	4
3549	2	3
3551	2	3
3571	2	2
3574	2	2
3577	2	3
3580	2	2
3586	2	2
3590	2	3
3591	2	3
3592	2	2
3597	2	2
3609	2	3
3610	2	2
3618	2	3
3625	2	2
3627	2	2
3628	2	3
3632	2	2
3637	2	3
3638	2	2
3639	2	2
3647	2	3
3650	2	3
3653	2	3
3657	2	3
3676	2	3
3680	2	2
3683	2	3
3703	2	2
3707	2	3
3720	2	2
3723	2	4
3726	2	2
3739	2	2
3741	2	2
3742	2	3
3750	2	3
3752	2	2
3757	2	3
3769	2	2
3780	2	3
3782	2	2
3786	2	2
3793	2	4
3794	2	3
3797	2	3
3801	2	2
3802	2	3
3803	2	2
3804	2	3
3805	2	2
3818	2	2
3830	2	3
3836	2	3
3841	2	2
3850	2	2
3852	2	3
3859	2	3
3865	2	2
3868	2	3
3873	2	4
3877	2	3
3878	2	3
3882	2	2
3899	2	3
3903	2	2
3904	2	3
3920	2	3
3928	2	2
3930	2	3
3935	2	2
3937	2	3
3939	2	3
3944	2	3
3957	2	2
3960	2	3
3961	2	3
3962	2	4
3963	2	3
3968	2	3
3971	2	2
3972	2	2
3974	2	4
3981	2	4
3984	2	3
3987	2	2
3990	2	3
3992	2	3
3995	2	2
4013	2	3
4014	2	3
4016	2	3
4019	2	3
4026	2	4
4029	2	3
4037	2	3
4038	2	3
4048	2	2
4051	2	3
4052	2	3
4058	2	3
4060	2	3
4061	2	3
4063	2	3
4070	2	3
4071	2	2
4078	2	3
4080	2	3
4083	2	3
4096	2	3
4097	2	3
4101	2	3
4106	2	3
4112	2	2
4119	2	2
4130	2	3
4140	2	2
4141	2	3
4150	2	2
4155	2	2
4161	2	3
4162	2	3
4179	2	2
4181	2	2
4183	2	3
4191	2	2
4193	2	2
4197	2	3
4203	2	3
4206	2	2
4222	2	3
4223	2	2
4230	2	3
4235	2	2
4240	2	2
4241	2	4
4243	2	2
4252	2	3
4254	2	4
4264	2	2
4276	2	2
4285	2	2
4291	2	2
4296	2	3
4300	2	4
4301	2	3
4309	2	2
4314	2	2
4326	2	2
4329	2	4
4330	2	2
4343	2	2
4359	2	3
4361	2	3
4364	2	2
4367	2	3
4370	2	3
4378	2	3
4384	2	3
4385	2	3
4387	2	2
4388	2	3
4396	2	2
4400	2	2
4402	2	3
4405	2	2
4408	2	2
4410	2	3
4413	2	3
4414	2	3
4416	2	3
4421	2	3
4422	2	3
4429	2	3
4434	2	3
4440	2	3
4448	2	4
4449	2	3
4450	2	2
4451	2	3
4452	2	3
4454	2	2
4458	2	3
4459	2	3
4461	2	2
4469	2	3
4479	2	3
4482	2	2
4490	2	2
4491	2	3
4508	2	3
4514	2	3
4527	2	4
4529	2	3
4530	2	3
4531	2	3
4533	2	3
4537	2	3
4543	2	3
4551	2	3
4553	2	3
4556	2	2
4566	2	2
4575	2	2
4591	2	3
4598	2	2
4605	2	3
4607	2	2
4612	2	3
4615	2	2
4617	2	3
4619	2	2
4620	2	3
4623	2	3
4624	2	4
4626	2	3
4627	2	3
4630	2	2
4631	2	2
4648	2	3
4653	2	2
4666	2	3
4671	2	3
4674	2	3
4679	2	3
4685	2	4
4690	2	3
4694	2	2
4696	2	2
4701	2	2
4702	2	3
4716	2	2
4720	2	3
4723	2	3
4724	2	2
4726	2	3
4728	2	2
4729	2	3
4737	2	2
4740	2	3
4744	2	2
4745	2	3
4751	2	3
4754	2	4
4760	2	3
5978	3	1
5981	3	1
5986	3	2
5997	3	2
6000	3	2
6008	3	2
6016	3	3
6018	3	1
6019	3	1
6026	3	2
6027	3	2
6028	3	2
6030	3	3
6032	3	1
6037	3	1
6039	3	2
6044	3	1
6054	3	1
6059	3	1
6060	3	1
6061	3	2
6070	3	1
6073	3	3
6077	3	2
6080	3	2
6081	3	1
6083	3	1
6086	3	2
6087	3	1
6090	3	1
6094	3	2
6098	3	2
6105	3	3
6119	3	2
6137	3	2
6140	3	2
6146	3	2
6148	3	1
6156	3	2
6160	3	2
6169	3	2
6173	3	1
6180	3	2
6181	3	2
6183	3	2
6187	3	1
6202	3	1
6210	3	2
6215	3	1
6220	3	2
6227	3	1
6234	3	1
6237	3	2
6238	3	1
6243	3	2
6246	3	2
6247	3	2
6249	3	3
6254	3	2
6262	3	2
6264	3	3
6267	3	2
6271	3	2
6276	3	2
6280	3	2
6281	3	3
6282	3	2
6283	3	1
6284	3	3
6288	3	1
6309	3	1
6315	3	1
6320	3	1
6327	3	2
6330	3	2
6340	3	2
6345	3	2
6347	3	2
6351	3	2
6354	3	1
6361	3	2
6365	3	1
6368	3	1
6375	3	1
6379	3	2
6382	3	1
6385	3	2
6393	3	1
6397	3	2
6403	3	2
6407	3	1
6411	3	2
6413	3	1
6414	3	2
6426	3	2
6457	3	2
6459	3	1
6486	3	2
6489	3	2
6500	3	1
6506	3	1
6508	3	2
6510	3	1
6513	3	1
6514	3	1
6525	3	1
6526	3	1
6532	3	2
6535	3	2
6537	3	1
6540	3	1
6550	3	2
6558	3	1
6563	3	2
6566	3	2
6568	3	1
6571	3	2
6576	3	2
6578	3	2
6582	3	2
6592	3	2
6593	3	2
6594	3	2
6602	3	1
6605	3	1
6608	3	1
6612	3	1
6614	3	1
6616	3	1
6620	3	1
6623	3	3
6624	3	1
6627	3	2
6629	3	1
6630	3	1
6633	3	3
6642	3	1
6643	3	2
6644	3	1
6658	3	1
6659	3	2
6663	3	1
6673	3	1
6678	3	2
6680	3	3
6681	3	2
6682	3	2
6688	3	1
6693	3	2
6698	3	1
6704	3	2
6709	3	2
6710	3	1
6716	3	2
6728	3	2
6730	3	1
6737	3	1
6746	3	1
6748	3	2
6752	3	2
6754	3	1
6766	3	1
6771	3	2
6773	3	1
6781	3	2
6782	3	1
6787	3	2
6793	3	1
6796	3	1
6801	3	1
6804	3	2
6808	3	2
6819	3	1
6821	3	1
6840	3	2
6848	3	2
6854	3	2
6872	3	2
6873	3	2
6874	3	1
6879	3	1
6896	3	2
6900	3	2
6904	3	2
6910	3	2
6936	3	2
6943	3	1
6950	3	1
6957	3	2
6958	3	2
6963	3	2
6966	3	1
6968	3	3
6971	3	2
6973	3	1
6974	3	2
6976	3	1
6985	3	1
6987	3	1
6989	3	2
6994	3	1
6998	3	2
7025	3	2
7034	3	3
7045	3	1
7047	3	2
7051	3	1
7052	3	1
7062	3	1
7063	3	2
7065	3	2
7068	3	1
7075	3	2
7079	3	2
7096	3	2
7099	3	2
7111	3	2
7116	3	1
7126	3	2
7127	3	2
7128	3	3
7130	3	2
7133	3	1
7146	3	2
7147	3	2
7152	3	2
7162	3	2
7176	3	1
7178	3	1
7184	3	2
7192	3	1
7199	3	1
7204	3	2
7205	3	1
7210	3	2
7219	3	1
7222	3	2
7223	3	1
7224	3	2
7228	3	1
7231	3	3
7241	3	2
7245	3	2
7247	3	2
7251	3	1
7272	3	3
7278	3	2
7286	3	1
7289	3	2
7291	3	2
7292	3	2
7295	3	2
7299	3	1
7300	3	2
7305	3	1
7310	3	1
7311	3	1
7312	3	1
7313	3	2
7316	3	3
7322	3	1
7324	3	1
7326	3	2
7329	3	1
7330	3	2
7334	3	2
7335	3	3
7339	3	2
7340	3	1
7355	3	2
7358	3	1
7359	3	1
7366	3	2
7367	3	1
7374	3	1
7379	3	1
7382	3	2
7384	3	2
7388	3	2
7392	3	2
7394	3	1
7395	3	1
7397	3	2
7398	3	1
7400	3	1
7403	3	2
7404	3	2
7410	3	2
7411	3	1
7412	3	1
7413	3	2
7420	3	2
7422	3	1
7426	3	1
7432	3	1
7438	3	2
7441	3	1
7442	3	1
7444	3	2
7448	3	1
7451	3	1
7453	3	2
7457	3	2
7459	3	1
7465	3	1
7467	3	3
7472	3	2
7479	3	1
7498	3	2
7505	3	2
7509	3	2
7528	3	2
7531	3	2
7537	3	2
7543	3	2
7546	3	2
7551	3	2
7554	3	2
7558	3	1
7559	3	1
7560	3	1
7576	3	2
7583	3	2
7586	3	1
7591	3	3
7592	3	2
7599	3	3
7600	3	2
7613	3	2
7621	3	1
7627	3	2
7629	3	1
7632	3	2
7648	3	1
7655	3	1
7658	3	1
7659	3	2
7662	3	2
7663	3	2
7664	3	2
7667	3	2
7669	3	2
7676	3	2
7683	3	2
7686	3	2
13629	5	3
8863	4	0
8866	4	1
8871	4	1
8893	4	1
8900	4	2
8902	4	2
8903	4	2
8910	4	1
8911	4	2
8916	4	2
8921	4	2
8923	4	3
8928	4	2
8938	4	1
8943	4	1
8945	4	1
8954	4	3
8961	4	2
8964	4	1
8965	4	2
8970	4	1
8971	4	2
8974	4	3
8978	4	0
8982	4	1
8983	4	3
8989	4	0
8996	4	3
9003	4	3
9021	4	2
9024	4	1
9030	4	1
9032	4	1
9040	4	2
9044	4	3
9049	4	2
9053	4	1
9057	4	1
9064	4	2
9065	4	1
9071	4	2
9086	4	0
9094	4	0
9104	4	3
9111	4	2
9118	4	3
9122	4	3
9128	4	3
9131	4	1
9132	4	3
9134	4	3
9139	4	1
9145	4	2
9146	4	2
9147	4	2
9149	4	2
9152	4	3
9156	4	1
9161	4	2
9165	4	2
9166	4	3
9167	4	3
9168	4	2
9169	4	1
9173	4	0
9194	4	1
9200	4	2
9205	4	2
9212	4	2
9215	4	3
9225	4	0
9230	4	1
9232	4	2
9236	4	2
9239	4	1
9246	4	1
9249	4	2
9250	4	1
9253	4	1
9260	4	2
9264	4	3
9267	4	1
9270	4	0
9272	4	0
9282	4	2
9285	4	2
9288	4	3
9292	4	2
9296	4	1
9298	4	1
9299	4	0
9306	4	2
9311	4	0
9317	4	2
9326	4	1
9328	4	1
9342	4	2
9344	4	2
9371	4	2
9374	4	1
9376	4	1
9391	4	2
9392	4	2
9393	4	1
9395	4	1
9398	4	2
9400	4	0
9401	4	3
9410	4	1
9411	4	0
9417	4	1
9422	4	2
9427	4	1
9436	4	2
9438	4	3
9440	4	2
9442	4	3
9444	4	2
9454	4	1
9457	4	2
9458	4	1
9461	4	2
9463	4	1
9484	4	1
9488	4	1
9493	4	3
9496	4	1
9499	4	0
9503	4	2
9505	4	2
9512	4	1
9514	4	2
9519	4	1
9520	4	1
9524	4	1
9525	4	3
9529	4	1
9536	4	2
9537	4	0
9539	4	2
9540	4	0
9543	4	1
9548	4	1
9562	4	3
9566	4	1
9568	4	0
9570	4	2
9572	4	1
9584	4	1
9590	4	2
9594	4	3
9602	4	0
9610	4	2
9613	4	3
9626	4	0
9633	4	1
9637	4	0
9639	4	1
9642	4	2
9644	4	2
9654	4	1
9655	4	0
9656	4	1
9664	4	1
9667	4	2
9669	4	3
9672	4	1
9679	4	1
9689	4	1
9691	4	1
9693	4	1
9700	4	3
9711	4	2
9712	4	1
9718	4	2
9724	4	2
9727	4	3
9736	4	1
9747	4	1
9756	4	0
9758	4	2
9760	4	3
9761	4	2
9778	4	0
9779	4	1
9782	4	2
9786	4	1
9787	4	1
9801	4	2
9807	4	1
9816	4	2
9823	4	1
9828	4	2
9832	4	2
9835	4	1
9843	4	2
9849	4	1
9850	4	1
9862	4	0
9869	4	1
9870	4	0
9877	4	1
9880	4	2
9895	4	1
9896	4	1
9907	4	2
9923	4	0
9932	4	3
9939	4	2
9940	4	1
9944	4	1
9947	4	1
9949	4	1
9951	4	1
9952	4	2
9959	4	1
9960	4	2
9966	4	1
9970	4	1
9971	4	1
9981	4	2
9983	4	3
9993	4	2
9997	4	1
9998	4	1
10015	4	1
10019	4	0
10029	4	1
10033	4	0
10036	4	1
10046	4	1
10049	4	1
10051	4	1
10055	4	0
10062	4	0
10065	4	2
10067	4	3
10070	4	0
10071	4	1
10074	4	1
10076	4	1
10081	4	2
10085	4	2
10090	4	3
10092	4	3
10103	4	1
10109	4	2
10112	4	1
10113	4	1
10125	4	1
10131	4	0
10136	4	2
10140	4	0
10146	4	1
10150	4	0
10152	4	3
10154	4	2
10158	4	2
10160	4	3
10165	4	1
10169	4	2
10170	4	1
10175	4	1
10182	4	1
10193	4	1
10199	4	1
10209	4	1
10212	4	1
10215	4	2
10221	4	2
10223	4	2
10233	4	1
10237	4	2
10239	4	2
10247	4	2
10251	4	3
10252	4	0
10254	4	1
10258	4	3
10263	4	2
10269	4	1
10277	4	2
10289	4	1
10290	4	1
10291	4	1
10303	4	2
10304	4	2
10305	4	3
10308	4	3
10312	4	0
10313	4	1
10315	4	1
10317	4	1
10319	4	2
10320	4	2
10321	4	2
10326	4	1
10328	4	1
10330	4	1
10332	4	1
10333	4	1
10337	4	2
10338	4	2
10348	4	0
10362	4	1
10376	4	0
10378	4	2
10383	4	2
10386	4	3
10399	4	2
10401	4	1
10404	4	3
10405	4	1
10410	4	1
10411	4	3
10424	4	2
10425	4	2
10432	4	1
10436	4	3
10440	4	1
10447	4	3
10449	4	2
10470	4	1
10475	4	2
10477	4	2
10484	4	2
10485	4	1
10488	4	1
10489	4	1
10491	4	1
10496	4	2
10499	4	0
10504	4	2
10514	4	1
10520	4	2
10523	4	2
10524	4	1
10544	4	0
10545	4	3
10552	4	0
10555	4	2
10561	4	0
10573	4	1
10581	4	1
10589	4	3
10592	4	3
10604	4	2
10606	4	0
10607	4	2
10617	4	1
10619	4	2
10620	4	2
10628	4	2
4774	2	4
11827	5	3
11830	5	2
11835	5	3
11857	5	3
11864	5	2
11866	5	4
11867	5	2
11874	5	2
11875	5	2
11880	5	1
11883	5	3
11885	5	1
11887	5	2
11892	5	1
11902	5	1
11907	5	1
11909	5	2
11918	5	1
11925	5	2
11928	5	3
11929	5	2
11934	5	2
11935	5	1
11938	5	2
11942	5	3
11946	5	2
11947	5	2
11953	5	1
11960	5	3
11967	5	1
11985	5	3
11988	5	3
11994	5	2
11996	5	2
12004	5	2
12008	5	2
12013	5	1
12017	5	2
12021	5	2
12028	5	3
12029	5	2
12050	5	1
12054	5	2
12058	5	2
12068	5	2
12075	5	2
12082	5	3
12085	5	3
12091	5	3
12094	5	1
12095	5	1
12102	5	3
12108	5	2
12109	5	2
12110	5	2
12112	5	2
12119	5	2
12120	5	3
12124	5	2
12128	5	3
12129	5	1
12130	5	2
12131	5	2
12132	5	3
12136	5	1
12152	5	2
12157	5	2
12158	5	2
12162	5	3
12163	5	2
12168	5	3
12175	5	2
12178	5	2
12188	5	3
12193	5	2
12195	5	1
12199	5	2
12202	5	1
12209	5	1
12212	5	4
12213	5	3
12216	5	3
12227	5	1
12230	5	2
12233	5	3
12235	5	3
12245	5	2
12248	5	4
12251	5	3
12255	5	3
12259	5	2
12262	5	2
12273	5	3
12280	5	2
12289	5	1
12305	5	3
12307	5	3
12313	5	3
12334	5	2
12337	5	2
12339	5	3
12352	5	3
12355	5	3
12358	5	1
12361	5	2
12363	5	2
12373	5	3
12382	5	2
12383	5	3
12398	5	2
12404	5	3
12420	5	3
12423	5	3
12425	5	2
12426	5	2
12429	5	3
12434	5	2
12439	5	3
12440	5	3
12446	5	3
12447	5	3
12449	5	2
12459	5	3
12461	5	1
12467	5	2
12470	5	3
12471	5	2
12476	5	2
12477	5	2
12480	5	2
12481	5	2
12482	5	3
12491	5	2
12498	5	4
12499	5	2
12501	5	3
12506	5	1
12510	5	2
12520	5	3
12525	5	3
12527	5	1
12529	5	4
12530	5	4
12535	5	3
12540	5	2
12545	5	2
12552	5	1
12560	5	2
12563	5	1
12577	5	2
12586	5	3
12591	5	3
12595	5	1
12596	5	3
12605	5	3
12606	5	1
12613	5	3
12616	5	2
12618	5	3
12628	5	2
12631	5	3
12635	5	2
12637	5	4
12639	5	2
12646	5	2
12647	5	2
12648	5	1
12650	5	2
12654	5	2
12655	5	3
12666	5	1
12673	5	3
12685	5	2
12687	5	1
12695	5	2
12708	5	2
12714	5	1
12718	5	1
12721	5	2
12726	5	0
12727	5	2
12731	5	1
12739	5	2
12748	5	2
12768	5	1
12769	5	2
12775	5	2
12777	5	2
12780	5	3
12782	5	2
12789	5	2
12795	5	1
12797	5	3
12809	5	1
12812	5	2
12813	5	2
12814	5	3
12820	5	1
12823	5	2
12824	5	2
12830	5	2
12833	5	2
12837	5	2
12847	5	2
12853	5	2
12855	5	2
12864	5	2
12865	5	2
12868	5	1
12878	5	2
12884	5	2
12895	5	2
12897	5	2
12900	5	1
12906	5	0
12931	5	2
12936	5	1
12942	5	1
12950	5	1
12954	5	3
12959	5	3
12965	5	3
12970	5	4
12992	5	4
13003	5	2
13005	5	1
13006	5	1
13008	5	2
13021	5	3
13022	5	3
13030	5	2
13031	5	1
13032	5	2
13036	5	3
13040	5	2
13042	5	1
13046	5	3
13047	5	4
13050	5	3
13052	5	3
13056	5	3
13061	5	1
13075	5	3
13077	5	1
13079	5	4
13083	5	3
13086	5	3
13093	5	4
13094	5	2
13096	5	2
13098	5	1
13117	5	1
13129	5	3
13131	5	2
13135	5	1
13141	5	4
13142	5	1
13144	5	3
13149	5	3
13155	5	3
13161	5	2
13174	5	1
13179	5	3
13194	5	3
13196	5	3
13198	5	2
13201	5	0
13222	5	2
13224	5	1
13225	5	2
13228	5	1
13229	5	2
13230	5	2
13234	5	2
13237	5	3
13243	5	3
13247	5	1
13250	5	3
13257	5	2
13264	5	3
13265	5	2
13267	5	2
13270	5	2
13276	5	3
13290	5	2
13291	5	2
13294	5	2
13301	5	2
13302	5	2
13303	5	1
13307	5	3
13308	5	1
13315	5	2
13316	5	2
13318	5	2
13323	5	2
13324	5	2
13330	5	3
13332	5	1
13334	5	4
13338	5	1
13344	5	3
13345	5	3
13346	5	3
13353	5	1
13362	5	1
13364	5	2
13368	5	1
13369	5	2
13370	5	1
13377	5	2
13381	5	1
13389	5	3
13400	5	2
13424	5	2
13437	5	3
13448	5	1
13451	5	1
13454	5	3
13459	5	2
13461	5	2
13462	5	3
13464	5	3
13466	5	2
13471	5	4
13473	5	1
13474	5	1
13478	5	1
13480	5	4
13490	5	3
13503	5	2
13507	5	2
13508	5	2
13511	5	3
13520	5	2
13532	5	3
13541	5	2
13542	5	2
13544	5	2
13547	5	4
13548	5	2
13550	5	2
13557	5	4
13570	5	3
13575	5	1
13577	5	1
13578	5	3
13580	5	2
13582	5	3
13592	5	2
13602	5	2
13605	5	2
13608	5	2
13610	5	2
13613	5	2
13614	5	3
13619	5	2
13620	5	3
13624	5	2
13628	5	1
19545	7	2
19546	7	1
14834	6	2
14837	6	3
14842	6	3
14864	6	3
14871	6	3
14873	6	2
14874	6	2
14881	6	3
14882	6	3
14887	6	3
14890	6	3
14892	6	3
14894	6	3
14899	6	2
14909	6	3
14914	6	3
14916	6	3
14925	6	3
14932	6	3
14935	6	3
14936	6	3
14941	6	3
14942	6	3
14945	6	2
14949	6	1
14953	6	3
14954	6	2
14960	6	3
14967	6	3
14974	6	3
14992	6	2
14995	6	4
15001	6	3
15003	6	2
15011	6	3
15015	6	3
15020	6	2
15024	6	3
15028	6	2
15035	6	3
15036	6	3
15057	6	1
15061	6	2
15065	6	2
15075	6	2
15082	6	3
15089	6	3
15092	6	3
15098	6	2
15101	6	3
15102	6	3
15109	6	3
15115	6	3
15116	6	2
15117	6	2
15119	6	2
15126	6	1
15127	6	3
15131	6	2
15135	6	3
15136	6	3
15137	6	4
15138	6	3
15139	6	3
15143	6	2
15159	6	3
15164	6	3
15165	6	2
15169	6	3
15170	6	2
15175	6	3
15182	6	3
15185	6	1
15195	6	1
15200	6	3
15202	6	2
15206	6	2
15209	6	3
15216	6	2
15219	6	2
15220	6	3
15223	6	3
15234	6	3
15237	6	2
15240	6	1
15242	6	3
15252	6	2
15255	6	1
15258	6	1
15262	6	2
15266	6	2
15268	6	0
15269	6	1
15276	6	3
15280	6	3
15281	6	3
15296	6	3
15298	6	3
15312	6	3
15341	6	3
15344	6	3
15346	6	2
15359	6	3
15361	6	3
15362	6	2
15365	6	3
15369	6	3
15370	6	2
15371	6	1
15380	6	3
15381	6	2
15387	6	3
15390	6	1
15395	6	3
15405	6	1
15407	6	3
15427	6	3
15430	6	3
15433	6	3
15436	6	4
15442	6	3
15446	6	3
15447	6	3
15448	6	3
15453	6	3
15465	6	3
15466	6	3
15474	6	3
15481	6	3
15483	6	2
15484	6	3
15488	6	3
15493	6	3
15494	6	3
15495	6	4
15503	6	3
15506	6	3
15509	6	3
15513	6	2
15532	6	1
15536	6	1
15539	6	3
15559	6	2
15563	6	2
15576	6	3
15579	6	2
15582	6	3
15595	6	3
15597	6	3
15598	6	3
15606	6	3
15608	6	2
15613	6	3
15625	6	2
15636	6	3
15638	6	1
15642	6	3
15649	6	1
15650	6	2
15653	6	3
15657	6	2
15658	6	3
15659	6	3
15660	6	3
15661	6	1
15674	6	3
15686	6	3
15692	6	3
15697	6	3
15706	6	3
15708	6	3
15715	6	3
15721	6	3
15724	6	3
15729	6	3
15733	6	1
15734	6	2
15738	6	2
15755	6	1
15759	6	3
15760	6	3
15776	6	3
15784	6	3
15786	6	3
15791	6	2
15793	6	2
15795	6	3
15800	6	3
15813	6	3
15816	6	3
15817	6	3
15818	6	2
15819	6	3
15824	6	4
15827	6	3
15828	6	3
15830	6	3
15837	6	3
15840	6	4
15843	6	3
15846	6	3
15848	6	4
15851	6	2
15869	6	2
15870	6	3
15872	6	1
15875	6	1
15882	6	3
15885	6	3
15893	6	3
15894	6	2
15904	6	2
15907	6	3
15908	6	3
15914	6	3
15916	6	3
15917	6	1
15919	6	2
15926	6	2
15927	6	3
15934	6	2
15936	6	3
15939	6	1
15952	6	3
15953	6	1
15957	6	3
15962	6	3
15968	6	2
15975	6	4
15986	6	2
15996	6	3
15997	6	2
16006	6	3
16011	6	2
16017	6	3
16018	6	2
16035	6	3
16037	6	2
16039	6	2
16047	6	3
16049	6	3
16053	6	4
16059	6	0
16062	6	3
16078	6	1
16079	6	2
